order_id,customer_id,product_id,order_date,category,original_price,discount_percent,final_price,campaign_id
13532,2484,1722,2025-05-30,Beauty,556.09,12,489.36,
13533,10234,1807,2025-02-25,Home & Kitchen,1327.8,25,995.85,
13534,13690,1036,2024-04-19,Footwear,605.67,23,466.37,
13535,3926,1305,2025-08-08,Beauty,882.91,0,882.91,
13536,2393,963,2025-03-26,Footwear,3210.11,7,2985.4,7.0
13537,1379,807,2024-09-29,Grocery,159.91,0,159.91,10.0
13538,151,1735,2025-06-19,Home & Kitchen,928.77,0,928.77,
13539,11934,123,2025-06-08,Footwear,1477.22,6,1388.59,
13540,5940,1884,2024-08-04,Grocery,562.76,0,562.76,11.0
13541,10361,588,2025-04-19,Grocery,297.8,17,247.17,
13542,3765,128,2024-10-06,Home & Kitchen,900.23,3,873.22,
13543,3050,404,2024-01-29,Home & Kitchen,424.81,11,378.08,
13544,6364,1044,2025-02-01,Footwear,513.47,12,451.85,
13545,5622,911,2024-01-07,Fashion,1918.89,13,1669.43,
13546,2295,547,2024-06-09,Footwear,2614.74,24,1987.2,
13547,11918,130,2024-04-19,Grocery,802.1,5,762.0,
13548,3613,1928,2024-01-11,Electronics,3550.74,4,3408.71,
13549,12484,743,2024-12-30,Beauty,1463.3,13,1273.07,
13550,732,1198,2024-12-05,Footwear,463.7,0,463.7,
13551,14626,1553,2024-01-01,Footwear,1681.1,12,1479.37,
13552,11697,54,2025-03-03,Fashion,456.0,0,456.0,
13553,2958,351,2024-01-14,Accessories,417.67,42,242.25,
13554,4183,928,2024-06-10,Footwear,474.38,0,474.38,
13555,1400,233,2025-03-06,Electronics,1883.74,7,1751.88,
13556,226,516,2024-05-19,Grocery,701.88,30,491.32,
13557,4343,1919,2024-08-09,Footwear,487.97,0,487.97,11.0
13558,5329,984,2024-04-05,Footwear,1875.06,9,1706.3,
13559,11608,690,2025-08-15,Fashion,376.74,8,346.6,
13560,1053,28,2024-01-09,Footwear,1524.61,0,1524.61,
13561,10943,1934,2025-02-02,Accessories,1194.41,20,955.53,
13562,1236,1234,2025-07-26,Grocery,210.35,10,189.31,6.0
13563,6992,856,2024-01-30,Electronics,4451.58,3,4318.03,
13564,5295,1517,2025-07-26,Beauty,449.26,28,323.47,6.0
13565,6453,254,2024-09-18,Grocery,371.57,10,334.41,10.0
13566,13957,1624,2025-04-02,Fashion,618.68,0,618.68,8.0
13567,13049,1214,2024-12-31,Electronics,2732.88,9,2486.92,
13568,2719,543,2024-08-13,Footwear,505.47,29,358.88,11.0
13569,9839,1463,2024-07-12,Beauty,667.55,1,660.87,
13570,9162,642,2025-08-15,Electronics,4334.28,22,3380.74,
13571,3324,79,2024-03-21,Footwear,918.54,19,744.02,9.0
13572,8884,1870,2024-03-30,Accessories,925.08,21,730.81,
13573,3141,1139,2024-08-11,Home & Kitchen,549.55,0,549.55,11.0
13574,7956,1505,2025-05-25,Grocery,367.25,25,275.44,3.0
13575,5472,725,2024-07-27,Fashion,460.82,0,460.82,
13576,732,1879,2024-10-22,Home & Kitchen,1982.12,6,1863.19,
13577,792,54,2025-06-11,Beauty,1133.42,14,974.74,
13578,8337,1335,2025-01-02,Home & Kitchen,1237.8,17,1027.37,
13579,3364,664,2025-05-25,Footwear,2473.1,0,2473.1,3.0
13580,7760,563,2024-06-22,Accessories,755.85,0,755.85,
13581,6896,245,2024-09-10,Beauty,771.27,11,686.43,2.0
13582,14741,279,2024-02-16,Beauty,764.66,17,634.67,
13583,10008,1214,2025-03-05,Beauty,434.38,27,317.1,
13584,14979,620,2025-02-16,Footwear,1233.82,5,1172.13,4.0
13585,13815,1666,2024-01-05,Electronics,1217.2,22,949.42,
13586,6219,1392,2025-04-17,Electronics,3230.95,30,2261.66,
13587,14179,1191,2024-07-12,Beauty,1296.35,0,1296.35,
13588,3304,1606,2024-04-29,Accessories,850.8,16,714.67,
13589,1224,128,2025-03-01,Accessories,159.83,3,155.04,
13590,7492,1133,2024-10-04,Fashion,487.0,13,423.69,10.0
13591,9284,468,2025-01-17,Beauty,840.77,7,781.92,
13592,8969,1069,2025-08-10,Accessories,1209.41,19,979.62,
13593,578,1432,2024-06-02,Beauty,641.22,0,641.22,
13594,11727,122,2024-02-18,Beauty,479.31,47,254.03,
13595,9142,312,2025-08-05,Beauty,1046.83,47,554.82,
13596,1247,920,2024-09-08,Grocery,385.39,7,358.41,
13597,13644,1838,2024-04-13,Accessories,607.52,10,546.77,
13598,4677,1805,2025-08-14,Beauty,569.36,7,529.5,
13599,2491,1644,2025-02-14,Accessories,1423.86,4,1366.91,4.0
13600,4879,1676,2025-02-20,Grocery,523.74,12,460.89,
13601,96,435,2025-04-13,Accessories,2269.96,44,1271.18,8.0
13602,12215,961,2025-02-26,Fashion,1384.56,23,1066.11,
13603,8543,495,2024-10-04,Accessories,429.37,0,429.37,10.0
13604,13740,773,2024-09-07,Home & Kitchen,1363.94,12,1200.27,
13605,5212,648,2024-11-14,Fashion,733.47,3,711.47,
13606,6068,344,2024-05-22,Home & Kitchen,1330.79,34,878.32,
13607,3471,1707,2024-01-31,Footwear,694.1,0,694.1,
13608,12332,1431,2024-05-01,Beauty,192.99,25,144.74,
13609,10559,1642,2024-12-28,Electronics,4842.66,3,4697.38,
13610,8590,1021,2025-06-23,Electronics,9398.4,8,8646.53,
13611,1159,204,2024-04-25,Electronics,3501.52,8,3221.4,
13612,3332,1532,2024-01-01,Footwear,741.07,0,741.07,
13613,11526,223,2024-07-23,Beauty,1364.82,18,1119.15,
13614,2426,1396,2024-01-27,Footwear,978.83,0,978.83,
13615,7720,1385,2024-09-17,Accessories,166.03,23,127.84,2.0
13616,870,1751,2025-04-01,Electronics,2279.99,9,2074.79,8.0
13617,13463,1937,2024-08-18,Accessories,380.33,4,365.12,
13618,6925,811,2025-02-19,Beauty,1388.79,13,1208.25,4.0
13619,6327,861,2025-03-04,Fashion,888.84,14,764.4,
13620,13053,618,2024-11-12,Home & Kitchen,3272.4,3,3174.23,
13621,7362,536,2024-02-06,Footwear,654.54,34,432.0,
13622,3956,669,2025-06-15,Home & Kitchen,770.59,0,770.59,
13623,8280,474,2025-02-15,Fashion,656.16,12,577.42,4.0
13624,7454,189,2024-07-16,Accessories,1616.64,21,1277.15,
13625,13854,1052,2024-02-11,Accessories,465.09,11,413.93,
13626,12260,460,2025-06-16,Footwear,703.74,2,689.67,
13627,13508,816,2024-02-19,Grocery,89.01,23,68.54,
13628,9106,1678,2025-07-14,Home & Kitchen,885.22,26,655.06,
13629,4938,1093,2025-08-01,Fashion,414.71,43,236.38,6.0
13630,9420,193,2024-01-30,Fashion,821.61,3,796.96,
13631,11051,1650,2024-08-01,Electronics,1544.59,17,1282.01,
13632,10331,943,2024-05-01,Electronics,1457.63,11,1297.29,
13633,1522,1187,2025-06-13,Accessories,966.92,0,966.92,
13634,7071,944,2024-07-15,Accessories,380.29,36,243.39,
13635,13212,673,2024-05-23,Accessories,1160.03,1,1148.43,
13636,2351,451,2024-03-01,Fashion,783.11,3,759.62,5.0
13637,10325,270,2024-11-15,Home & Kitchen,1354.04,8,1245.72,
13638,11836,1492,2025-01-27,Footwear,1104.13,26,817.06,
13639,1100,1151,2024-09-01,Electronics,2978.87,3,2889.5,
13640,10270,562,2024-09-01,Home & Kitchen,2353.77,26,1741.79,
13641,11150,107,2024-09-12,Footwear,813.81,18,667.32,2.0
13642,10567,383,2025-07-16,Home & Kitchen,556.49,26,411.8,
13643,9651,501,2024-10-01,Accessories,409.68,13,356.42,10.0
13644,10294,1784,2024-05-25,Grocery,258.3,6,242.8,
13645,9292,1978,2025-02-10,Fashion,564.96,37,355.92,
13646,4221,1666,2025-06-08,Accessories,717.33,33,480.61,
13647,902,900,2024-09-28,Fashion,1119.78,6,1052.59,10.0
13648,7363,189,2025-04-06,Fashion,556.73,21,439.82,8.0
13649,1311,1558,2024-06-27,Grocery,100.42,24,76.32,
13650,9677,346,2024-06-08,Home & Kitchen,1407.16,8,1294.59,
13651,667,828,2024-05-14,Home & Kitchen,971.81,0,971.81,
13652,9140,1248,2025-02-05,Home & Kitchen,1997.32,18,1637.8,
13653,8646,1348,2024-10-05,Footwear,1193.65,16,1002.67,
13654,6453,758,2024-02-03,Grocery,187.41,3,181.79,
13655,10848,795,2024-09-19,Fashion,623.31,17,517.35,10.0
13656,3963,1964,2025-07-09,Footwear,2434.98,4,2337.58,
13657,7194,528,2024-03-30,Accessories,494.94,7,460.29,
13658,11245,1541,2025-03-29,Fashion,398.92,41,235.36,8.0
13659,4110,1225,2025-03-13,Electronics,6092.07,0,6092.07,7.0
13660,8902,1388,2024-05-12,Fashion,493.91,0,493.91,
13661,7621,1195,2024-04-11,Footwear,564.26,7,524.76,
13662,810,26,2025-08-13,Electronics,2061.97,0,2061.97,
13663,5760,1335,2024-12-12,Beauty,312.59,11,278.21,
13664,9102,614,2024-05-07,Home & Kitchen,1587.34,9,1444.48,
13665,8241,428,2024-10-14,Accessories,403.5,0,403.5,
13666,815,1436,2025-01-09,Electronics,1679.06,1,1662.27,
13667,12470,334,2025-02-08,Home & Kitchen,614.88,8,565.69,
13668,13753,1978,2024-11-26,Fashion,749.52,8,689.56,
13669,739,1462,2024-04-03,Home & Kitchen,1412.25,12,1242.78,
13670,11123,1183,2024-02-03,Grocery,285.71,7,265.71,
13671,5517,1047,2024-08-21,Footwear,560.94,21,443.14,
13672,4416,1303,2025-06-26,Fashion,1126.6,27,822.42,12.0
13673,6901,1073,2024-01-14,Electronics,1049.53,37,661.2,
13674,4980,504,2024-10-11,Electronics,5154.61,9,4690.7,
13675,9971,1076,2024-08-29,Footwear,955.35,0,955.35,
13676,7960,1492,2025-03-14,Fashion,921.62,17,764.94,7.0
13677,2740,1525,2025-05-28,Beauty,453.84,0,453.84,
13678,845,248,2024-10-27,Electronics,1609.06,45,884.98,
13679,4060,362,2024-02-13,Electronics,6293.33,0,6293.33,
13680,11739,1308,2024-04-18,Electronics,3336.21,21,2635.61,
13681,4803,862,2024-11-16,Electronics,961.17,22,749.71,
13682,13482,798,2025-06-30,Beauty,669.17,14,575.49,12.0
13683,681,368,2024-11-18,Accessories,497.57,6,467.72,
13684,1170,556,2024-09-29,Fashion,638.77,8,587.67,10.0
13685,10000,459,2024-12-20,Electronics,3213.17,8,2956.12,
13686,8145,1995,2024-01-26,Footwear,1155.41,0,1155.41,
13687,3195,1544,2025-05-31,Accessories,1422.85,0,1422.85,
13688,14837,1109,2025-06-20,Footwear,866.15,0,866.15,
13689,4782,673,2024-10-30,Beauty,1113.03,4,1068.51,
13690,11580,102,2025-06-26,Footwear,682.41,2,668.76,12.0
13691,6490,486,2024-07-04,Grocery,126.91,14,109.14,
13692,8187,1951,2024-07-15,Home & Kitchen,1020.31,7,948.89,
13693,2149,270,2025-04-23,Electronics,4637.56,0,4637.56,
13694,11877,1130,2025-08-13,Electronics,8909.75,7,8286.07,
13695,4460,617,2024-06-15,Beauty,554.61,9,504.7,
13696,5914,1413,2025-01-10,Beauty,511.96,0,511.96,
13697,3073,1424,2024-02-11,Footwear,2746.6,2,2691.67,
13698,1488,1031,2024-09-30,Beauty,674.57,17,559.89,10.0
13699,2234,483,2024-11-05,Home & Kitchen,949.29,1,939.8,
13700,12936,1035,2024-04-28,Fashion,666.87,6,626.86,
13701,2918,101,2024-01-26,Grocery,591.75,0,591.75,
13702,1744,1188,2025-02-18,Fashion,351.87,29,249.83,4.0
13703,14522,977,2025-05-05,Accessories,281.43,17,233.59,
13704,5585,1818,2025-03-27,Fashion,596.5,2,584.57,7.0
13705,4332,1875,2024-07-31,Grocery,381.64,5,362.56,
13706,3989,1276,2024-09-10,Grocery,178.37,17,148.05,2.0
13707,5375,208,2025-03-07,Footwear,1359.24,29,965.06,
13708,705,935,2025-04-04,Electronics,2964.68,10,2668.21,1.0
13709,4196,124,2024-11-07,Home & Kitchen,1517.34,10,1365.61,
13710,5740,1778,2025-02-19,Electronics,13698.83,14,11780.99,4.0
13711,11289,1707,2024-01-09,Accessories,1247.52,0,1247.52,
13712,1858,1977,2024-11-03,Grocery,528.42,0,528.42,
13713,5105,1409,2025-05-07,Footwear,1697.25,0,1697.25,
13714,3322,854,2024-11-30,Footwear,1043.3,24,792.91,
13715,4152,233,2024-08-14,Footwear,2769.17,12,2436.87,11.0
13716,12464,1127,2025-06-05,Grocery,418.52,7,389.22,
13717,6288,473,2025-07-04,Accessories,1645.16,0,1645.16,12.0
13718,1116,1259,2025-01-18,Grocery,214.35,26,158.62,
13719,4339,1204,2025-02-28,Fashion,714.67,11,636.06,
13720,7541,1480,2024-12-11,Accessories,896.02,3,869.14,
13721,14613,1255,2025-06-10,Accessories,519.21,0,519.21,
13722,14251,683,2024-07-25,Footwear,765.21,19,619.82,
13723,9040,565,2025-03-11,Home & Kitchen,508.3,19,411.72,
13724,6213,356,2024-05-04,Grocery,205.85,7,191.44,
13725,8389,386,2024-12-14,Accessories,601.34,12,529.18,
13726,7827,1818,2024-12-07,Grocery,537.01,39,327.58,
13727,5528,799,2024-12-21,Home & Kitchen,4910.63,28,3535.65,
13728,4594,229,2025-06-07,Home & Kitchen,666.06,9,606.11,
13729,13088,1912,2024-08-03,Footwear,2241.1,0,2241.1,11.0
13730,7858,1045,2024-01-04,Beauty,647.04,9,588.81,
13731,11905,1820,2024-08-12,Home & Kitchen,756.03,14,650.19,11.0
13732,10030,731,2024-07-16,Beauty,697.04,19,564.6,
13733,9152,639,2024-07-08,Fashion,457.34,0,457.34,
13734,13194,41,2024-02-14,Grocery,577.43,25,433.07,
13735,4478,1866,2025-07-01,Home & Kitchen,1608.23,0,1608.23,12.0
13736,8474,1452,2024-05-13,Grocery,160.31,4,153.9,
13737,13310,1251,2024-09-24,Home & Kitchen,750.88,9,683.3,2.0
13738,7318,135,2024-07-28,Footwear,2114.67,0,2114.67,
13739,14292,301,2024-08-23,Home & Kitchen,1204.27,5,1144.06,
13740,6660,277,2025-04-20,Grocery,600.2,23,462.15,
13741,10182,992,2024-11-21,Accessories,2682.62,0,2682.62,
13742,6248,1995,2024-08-20,Home & Kitchen,1167.01,0,1167.01,
13743,10202,1236,2025-07-04,Fashion,430.78,2,422.16,12.0
13744,421,1045,2024-05-11,Home & Kitchen,652.83,0,652.83,
13745,11674,1718,2024-12-08,Footwear,773.96,0,773.96,
13746,2774,75,2025-01-21,Grocery,245.23,0,245.23,
13747,11511,1573,2024-08-26,Electronics,3059.14,10,2753.23,
13748,7209,354,2024-02-11,Electronics,1175.78,5,1116.99,
13749,9709,1621,2025-06-13,Electronics,3890.87,28,2801.43,
13750,2805,78,2024-08-13,Electronics,7119.65,0,7119.65,11.0
13751,4135,1722,2024-03-14,Beauty,728.28,15,619.04,
13752,4388,1664,2024-10-26,Grocery,82.8,10,74.52,
13753,3308,1654,2025-04-26,Footwear,1793.27,19,1452.55,
13754,3495,117,2025-03-06,Footwear,1706.57,13,1484.72,
13755,1826,1103,2024-01-10,Home & Kitchen,1882.96,11,1675.83,
13756,218,469,2024-08-19,Fashion,1683.37,26,1245.69,
13757,14236,168,2025-05-06,Home & Kitchen,1979.91,1,1960.11,
13758,5879,318,2024-04-15,Grocery,642.32,23,494.59,
13759,10669,863,2024-11-06,Electronics,4978.09,15,4231.38,
13760,2584,1023,2025-04-21,Footwear,1222.64,8,1124.83,
13761,14704,1350,2024-12-25,Grocery,468.56,0,468.56,
13762,1872,1057,2024-10-14,Fashion,645.93,7,600.71,
13763,12472,83,2024-02-04,Footwear,3022.83,6,2841.46,
13764,2424,419,2025-03-07,Home & Kitchen,773.26,6,726.86,
13765,8962,112,2025-03-24,Home & Kitchen,1969.45,5,1870.98,7.0
13766,13037,1411,2025-07-25,Home & Kitchen,634.72,0,634.72,6.0
13767,9707,336,2025-04-27,Grocery,256.9,0,256.9,
13768,541,1676,2025-02-05,Beauty,628.74,9,572.15,
13769,8018,1968,2024-10-27,Electronics,4090.36,8,3763.13,
13770,2801,881,2025-08-13,Beauty,654.7,0,654.7,
13771,5573,651,2024-10-16,Accessories,810.75,13,705.35,
13772,9126,430,2024-09-08,Home & Kitchen,1943.42,8,1787.95,
13773,14203,1446,2025-01-06,Beauty,873.87,2,856.39,
13774,8252,1829,2025-05-29,Fashion,894.63,0,894.63,
13775,9143,1105,2024-01-13,Accessories,489.13,14,420.65,
13776,6440,237,2025-05-13,Footwear,1469.78,17,1219.92,3.0
13777,8645,1566,2024-06-10,Footwear,673.33,4,646.4,
13778,831,1352,2025-02-16,Accessories,1105.12,14,950.4,4.0
13779,3470,864,2024-04-12,Fashion,745.89,9,678.76,
13780,14268,975,2025-01-02,Grocery,309.52,35,201.19,
13781,1026,210,2024-09-02,Grocery,89.09,10,80.18,
13782,3244,1259,2024-12-22,Electronics,3827.51,0,3827.51,
13783,11052,622,2024-02-18,Grocery,250.6,1,248.09,
13784,9129,939,2024-11-23,Accessories,979.48,14,842.35,
13785,11900,113,2025-03-28,Beauty,785.35,1,777.5,8.0
13786,13018,1159,2025-04-01,Accessories,1172.06,8,1078.3,1.0
13787,9567,506,2025-07-20,Beauty,508.43,13,442.33,6.0
13788,13076,399,2024-05-01,Grocery,145.95,4,140.11,
13789,7595,1805,2024-01-24,Home & Kitchen,686.37,20,549.1,
13790,5736,37,2024-11-11,Home & Kitchen,2345.83,0,2345.83,
13791,11677,1730,2025-04-16,Beauty,1168.5,0,1168.5,
13792,6005,1864,2024-12-26,Home & Kitchen,1391.87,4,1336.2,
13793,6739,397,2024-09-05,Accessories,1404.79,28,1011.45,
13794,1393,252,2024-05-18,Footwear,1794.07,11,1596.72,
13795,3252,303,2025-05-20,Fashion,493.58,25,370.19,3.0
13796,10363,1917,2025-06-01,Electronics,2276.32,7,2116.98,
13797,10925,1633,2024-08-04,Electronics,1806.07,0,1806.07,11.0
13798,9581,202,2024-10-08,Footwear,864.34,4,829.77,
13799,7168,896,2025-04-12,Electronics,6129.21,0,6129.21,8.0
13800,7730,1764,2025-04-21,Fashion,659.45,0,659.45,
13801,9817,1794,2024-06-27,Beauty,315.9,2,309.58,
13802,4773,502,2024-11-22,Home & Kitchen,441.26,1,436.85,
13803,13615,953,2024-03-28,Footwear,3167.91,17,2629.37,9.0
13804,12200,641,2024-01-15,Grocery,362.8,21,286.61,
13805,106,153,2024-08-13,Electronics,3343.81,17,2775.36,11.0
13806,8189,1172,2025-02-22,Beauty,495.06,42,287.13,
13807,10112,219,2025-05-09,Footwear,2327.88,1,2304.6,
13808,12211,1506,2025-03-30,Grocery,104.66,9,95.24,7.0
13809,7172,1473,2025-05-27,Footwear,642.38,15,546.02,
13810,2092,960,2025-01-24,Beauty,219.31,0,219.31,
13811,14172,903,2025-01-13,Fashion,625.66,12,550.58,
13812,11400,896,2025-01-02,Electronics,3355.92,47,1778.64,
13813,10224,1129,2024-10-01,Footwear,403.56,19,326.88,10.0
13814,10809,688,2024-11-08,Footwear,526.97,30,368.88,
13815,702,601,2025-07-13,Grocery,171.71,0,171.71,
13816,12767,1984,2024-03-03,Beauty,297.29,0,297.29,5.0
13817,14008,1412,2024-11-29,Footwear,1034.3,0,1034.3,
13818,7816,674,2024-09-01,Fashion,1046.9,6,984.09,
13819,4435,1417,2025-04-27,Fashion,346.64,16,291.18,
13820,10273,1314,2025-02-04,Home & Kitchen,559.51,25,419.63,
13821,9489,1043,2024-02-13,Accessories,662.4,30,463.68,
13822,1988,518,2025-03-06,Footwear,2295.58,15,1951.24,
13823,6151,394,2024-01-23,Beauty,952.28,26,704.69,
13824,4364,973,2025-07-08,Home & Kitchen,1544.08,5,1466.88,
13825,7428,417,2024-05-19,Fashion,835.15,0,835.15,
13826,6601,1969,2025-07-07,Electronics,2000.8,26,1480.59,
13827,4913,709,2024-12-09,Home & Kitchen,1724.0,7,1603.32,
13828,14877,372,2024-04-14,Fashion,433.02,20,346.42,
13829,3005,895,2024-07-26,Home & Kitchen,1042.77,8,959.35,
13830,12241,916,2024-09-13,Footwear,2605.18,4,2500.97,2.0
13831,3992,2,2024-12-02,Accessories,190.89,15,162.26,
13832,1508,1560,2025-05-28,Electronics,7068.46,11,6290.93,
13833,3897,713,2025-07-14,Beauty,640.85,0,640.85,
13834,10287,410,2024-02-14,Beauty,515.54,7,479.45,
13835,9352,525,2024-12-14,Footwear,883.03,16,741.75,
13836,430,814,2025-04-09,Fashion,409.56,19,331.74,8.0
13837,14035,474,2024-04-10,Grocery,191.91,0,191.91,
13838,5260,1012,2024-10-24,Fashion,531.78,0,531.78,
13839,1295,1468,2024-01-21,Footwear,1374.1,0,1374.1,
13840,5554,93,2024-01-27,Grocery,108.8,0,108.8,
13841,2986,766,2025-02-02,Grocery,180.28,3,174.87,
13842,5122,1606,2024-01-25,Footwear,945.18,19,765.6,
13843,2169,655,2025-03-05,Beauty,236.75,31,163.36,
13844,6870,312,2025-07-17,Footwear,1422.15,7,1322.6,
13845,7415,1280,2024-03-15,Accessories,2199.21,12,1935.3,9.0
13846,7802,442,2024-04-09,Beauty,872.26,20,697.81,
13847,9166,249,2024-02-14,Grocery,284.54,14,244.7,
13848,10271,1287,2025-07-20,Home & Kitchen,736.53,17,611.32,6.0
13849,13096,858,2025-02-24,Fashion,689.52,1,682.62,
13850,13862,1230,2025-04-26,Fashion,468.88,30,328.22,
13851,14478,588,2024-06-04,Fashion,665.97,0,665.97,
13852,4671,506,2024-10-30,Footwear,1261.59,0,1261.59,
13853,6368,1527,2024-10-03,Accessories,453.55,18,371.91,10.0
13854,8299,655,2025-07-04,Beauty,756.31,14,650.43,12.0
13855,12567,79,2025-02-19,Beauty,273.35,2,267.88,4.0
13856,10631,1571,2025-02-02,Beauty,883.1,30,618.17,
13857,10620,1147,2024-04-21,Accessories,379.58,9,345.42,
13858,13354,1100,2024-12-14,Beauty,653.86,5,621.17,
13859,734,490,2024-06-13,Fashion,332.91,0,332.91,
13860,1773,1101,2024-06-21,Home & Kitchen,995.49,29,706.8,
13861,13271,1334,2024-05-20,Grocery,70.71,10,63.64,
13862,14643,356,2025-02-09,Home & Kitchen,2208.13,7,2053.56,
13863,12456,493,2024-10-01,Beauty,2021.45,6,1900.16,10.0
13864,970,887,2024-07-12,Home & Kitchen,1435.48,0,1435.48,
13865,12602,985,2025-02-09,Home & Kitchen,797.19,20,637.75,
13866,5303,1229,2024-10-30,Electronics,7406.53,16,6221.49,
13867,14091,1035,2024-07-02,Grocery,179.03,34,118.16,
13868,6985,1586,2024-06-03,Beauty,294.26,36,188.33,
13869,11414,848,2025-06-14,Grocery,358.14,38,222.05,
13870,6063,1569,2024-09-24,Footwear,575.71,0,575.71,2.0
13871,14553,927,2024-10-23,Home & Kitchen,1868.96,0,1868.96,
13872,187,801,2024-01-27,Fashion,659.82,0,659.82,
13873,11645,212,2024-02-13,Beauty,709.99,0,709.99,
13874,3588,816,2024-03-06,Accessories,949.66,7,883.18,
13875,4524,101,2024-12-27,Accessories,461.03,15,391.88,
13876,14081,450,2024-06-10,Accessories,788.76,17,654.67,
13877,8285,850,2024-01-30,Beauty,1152.43,7,1071.76,
13878,14238,272,2024-12-23,Home & Kitchen,1333.17,1,1319.84,
13879,9841,306,2024-03-21,Fashion,909.67,22,709.54,9.0
13880,11649,490,2024-12-16,Accessories,367.45,29,260.89,
13881,1246,1195,2024-05-06,Accessories,452.57,8,416.36,
13882,2425,1644,2024-11-07,Electronics,3535.77,14,3040.76,
13883,12936,1616,2024-09-10,Fashion,434.93,28,313.15,2.0
13884,5285,1482,2024-06-10,Grocery,137.63,18,112.86,
13885,387,854,2025-06-19,Accessories,223.61,6,210.19,
13886,3113,1283,2025-08-03,Home & Kitchen,425.42,0,425.42,
13887,10748,1420,2024-11-08,Home & Kitchen,1648.43,9,1500.07,
13888,10828,1547,2024-02-20,Accessories,950.0,10,855.0,
13889,2501,783,2025-07-17,Electronics,4026.66,44,2254.93,
13890,11506,869,2024-04-09,Electronics,1936.14,10,1742.53,
13891,13611,1311,2025-02-21,Accessories,1292.37,10,1163.13,
13892,1928,974,2024-05-30,Beauty,467.34,10,420.61,
13893,9482,1110,2024-10-21,Beauty,506.54,23,390.04,
13894,3050,1694,2024-08-28,Home & Kitchen,770.73,16,647.41,
13895,12641,578,2024-01-28,Footwear,1734.43,0,1734.43,
13896,1149,13,2025-03-15,Grocery,279.06,9,253.94,7.0
13897,3474,1845,2024-04-29,Electronics,3177.08,2,3113.54,
13898,10973,1512,2024-04-19,Home & Kitchen,1850.52,4,1776.5,
13899,12371,254,2024-11-30,Beauty,452.41,2,443.36,
13900,9389,1983,2024-09-05,Footwear,2433.6,8,2238.91,
13901,14869,1987,2025-04-03,Fashion,1006.4,11,895.7,1.0
13902,7749,238,2024-05-21,Accessories,1067.87,0,1067.87,
13903,7765,922,2024-08-03,Electronics,3132.24,19,2537.11,11.0
13904,1768,1396,2024-05-15,Home & Kitchen,1774.91,11,1579.67,
13905,8927,757,2025-02-24,Electronics,1086.66,8,999.73,
13906,4682,189,2025-07-25,Footwear,568.94,0,568.94,6.0
13907,5861,429,2024-06-16,Home & Kitchen,798.43,18,654.71,
13908,1112,228,2024-03-09,Beauty,1052.09,5,999.49,
13909,1057,1084,2025-04-06,Electronics,4682.54,28,3371.43,8.0
13910,808,421,2025-08-08,Home & Kitchen,1026.37,8,944.26,
13911,10433,752,2024-10-17,Home & Kitchen,843.08,8,775.63,
13912,2473,1082,2025-05-12,Accessories,1061.83,10,955.65,3.0
13913,8851,645,2024-06-24,Footwear,651.48,18,534.21,
13914,2101,1735,2025-03-17,Beauty,591.21,21,467.06,7.0
13915,4141,803,2025-07-23,Beauty,1015.39,20,812.31,6.0
13916,10619,1273,2025-02-04,Grocery,328.71,0,328.71,
13917,11605,697,2024-12-24,Accessories,1093.5,0,1093.5,
13918,13586,17,2024-11-23,Grocery,101.75,18,83.44,
13919,3319,909,2025-07-18,Accessories,2134.97,9,1942.82,6.0
13920,13477,1796,2024-04-12,Fashion,907.39,0,907.39,
13921,11069,1909,2024-08-27,Home & Kitchen,1082.08,19,876.48,
13922,4575,1262,2024-12-25,Beauty,412.06,7,383.22,
13923,13130,424,2025-02-10,Beauty,799.1,23,615.31,
13924,6971,1072,2024-08-18,Beauty,790.2,0,790.2,
13925,11697,170,2024-11-10,Grocery,227.4,9,206.93,
13926,10041,1595,2024-06-08,Fashion,475.82,7,442.51,
13927,9436,1872,2024-08-12,Grocery,142.54,1,141.11,11.0
13928,394,1845,2024-01-31,Home & Kitchen,618.59,21,488.69,
13929,3279,75,2025-03-05,Footwear,1637.79,46,884.41,
13930,9261,1272,2025-04-06,Beauty,611.44,11,544.18,8.0
13931,8834,1846,2024-05-05,Beauty,549.94,0,549.94,
13932,12379,961,2025-05-13,Beauty,545.78,2,534.86,3.0
13933,13225,830,2024-11-17,Grocery,251.52,13,218.82,
13934,8159,1281,2024-09-07,Electronics,7171.83,8,6598.08,
13935,9124,395,2025-05-19,Fashion,1787.6,23,1376.45,3.0
13936,7613,1438,2024-07-26,Beauty,332.32,3,322.35,
13937,10267,401,2024-12-13,Home & Kitchen,873.72,27,637.82,
13938,10436,892,2025-04-02,Electronics,1960.49,0,1960.49,1.0
13939,4852,555,2024-01-27,Footwear,1821.12,0,1821.12,
13940,827,184,2024-10-12,Home & Kitchen,1128.13,9,1026.6,
13941,13378,135,2024-09-17,Beauty,514.22,10,462.8,2.0
13942,4740,954,2025-07-03,Grocery,248.68,19,201.43,12.0
13943,14129,892,2024-10-05,Home & Kitchen,518.95,9,472.24,
13944,1758,1491,2024-06-29,Electronics,5108.88,13,4444.73,
13945,11646,199,2024-06-14,Accessories,267.2,0,267.2,
13946,7645,1100,2024-02-11,Fashion,1005.23,13,874.55,
13947,221,905,2024-12-21,Footwear,2719.48,17,2257.17,
13948,13098,398,2025-02-26,Footwear,1506.21,0,1506.21,
